date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:01:10	16335/16335	---M--	200	added ('OK')	image/png	etag:b3e7add96d5c4fd686ee4230c73b51a0	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Tang/Tang.png?h=98&w=151&la=en&hash=40C20A5D6DED28754381A548AEE366EC	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Tang/Tang571e.png	(from https://www.mondelezinternational.com/)
00:01:12	23440/23440	---M--	200	added ('OK')	image/png	etag:adb9806b37294763be8a17046404ba64	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Toblerone/Toblerone.png?h=111&w=206&la=en&hash=4F49287461930EC9D10C3F42E967DECE	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Toblerone/Toblerone7df8.png	(from https://www.mondelezinternational.com/)
00:01:13	22347/22347	---M--	200	added ('OK')	image/png	etag:9df65b8ae752407ea5c2482bf47b0b16	https://www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Trident/Trident.png?h=89&w=207&la=en&hash=6CB3C647B76CCE6986F7F893E2115681	www.mondelezinternational.com/-/media/Mondelez/Our-Brands/Brands/Trident/Trident7b79.png	(from https://www.mondelezinternational.com/)
00:01:14	75106/75106	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:13%20GMT	https://www.mondelezinternational.com/News/Indonesia-Cocoa-Tech-Center	www.mondelezinternational.com/News/Indonesia-Cocoa-Tech-Center.html	(from https://www.mondelezinternational.com/)
00:01:15	897746/897746	---M--	200	added ('OK')	image/png	etag:15519508150f45a19a1aa99b24dfacef	https://www.mondelezinternational.com/-/media/Mondelez/News/Articles/pctc-video.png	www.mondelezinternational.com/-/media/Mondelez/News/Articles/pctc-video.png	(from https://www.mondelezinternational.com/)
00:01:15	5527/5527	---M--	200	added ('OK')	image/png	etag:%220a3c698705ad61:0%22	https://www.mondelezinternational.com/assets/images/play-button.png	www.mondelezinternational.com/assets/images/play-button.png	(from https://www.mondelezinternational.com/)
00:01:17	630096/630096	---M--	200	added ('OK')	image/jpeg	etag:6abacd1c66344938b5a45a78c0c4380e	https://www.mondelezinternational.com/-/media/Mondelez/News/Articles/Oreo-PridePackage-Stack_16x9_JD4.jpg	www.mondelezinternational.com/-/media/Mondelez/News/Articles/Oreo-PridePackage-Stack_16x9_JD4.jpg	(from https://www.mondelezinternational.com/)
00:01:19	75886/75886	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:18%20GMT	https://www.mondelezinternational.com/News/OREO-PFLAG-ProudParent-Campaign	www.mondelezinternational.com/News/OREO-PFLAG-ProudParent-Campaign.html	(from https://www.mondelezinternational.com/)
00:01:19	74826/74826	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:18%20GMT	https://www.mondelezinternational.com/News/SOUR-PATCH-KIDS-NYC-Store-Opening	www.mondelezinternational.com/News/SOUR-PATCH-KIDS-NYC-Store-Opening.html	(from https://www.mondelezinternational.com/)
00:01:21	102569/102569	---M--	200	added ('OK')	image/jpeg	etag:57aee1966db34b57b3db6592cb09a58c	https://www.mondelezinternational.com/-/media/Mondelez/News/Articles/SPK-store.jpg	www.mondelezinternational.com/-/media/Mondelez/News/Articles/SPK-store.jpg	(from https://www.mondelezinternational.com/)
00:01:22	20799/20799	---M--	200	added ('OK')	image/png	etag:%2201fef80705ad61:0%22	https://www.mondelezinternational.com/assets/images/cookie.png	www.mondelezinternational.com/assets/images/cookie.png	(from https://www.mondelezinternational.com/)
00:01:23	69028/69028	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:22%20GMT	https://www.mondelezinternational.com/Privacy-Policy	www.mondelezinternational.com/Privacy-Policy.html	(from https://www.mondelezinternational.com/)
00:01:24	76588/76588	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:23%20GMT	https://www.mondelezinternational.com/Procurement	www.mondelezinternational.com/Procurement.html	(from https://www.mondelezinternational.com/)
00:01:25	69015/69015	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:24%20GMT	https://www.mondelezinternational.com/Terms-of-Use	www.mondelezinternational.com/Terms-of-Use.html	(from https://www.mondelezinternational.com/)
00:01:26	90521/90521	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Oct%202020%2000:01:25%20GMT	https://www.mondelezinternational.com/Sitemap	www.mondelezinternational.com/Sitemap.html	(from https://www.mondelezinternational.com/)
00:01:27	271751/271751	---MCZ	200	added ('OK')	application/x-javascript	etag:%220a3c698705ad61:0%22	https://www.mondelezinternational.com/assets/js/jquery.js	www.mondelezinternational.com/assets/js/jquery.js	(from https://www.mondelezinternational.com/)
00:01:27	24377/24377	---M-Z	200	added ('OK')	application/x-javascript	etag:%220a3c698705ad61:0%22	https://www.mondelezinternational.com/assets/js/jquery.validate.min.js	www.mondelezinternational.com/assets/js/jquery.validate.min.js	(from https://www.mondelezinternational.com/)
